15,14,-0.001086,0.000885,0.001536,0.038300,-0.028992,-0.016251,0.003511,-0.003511,-0.004443
15,14,-0.000109,0.001862,0.001658,0.023041,-0.105287,0.075303,0.003511,-0.003511,-0.004443
15,14,0.000135,0.001129,-0.000051,0.038300,-0.059510,0.014267,0.003511,-0.003511,-0.004443
15,14,0.001234,0.000153,0.002513,0.007782,-0.028992,-0.062028,0.003551,-0.003551,-0.004463
15,14,-0.000231,0.000885,0.002147,-0.007477,0.123598,0.029526,0.003551,-0.003551,-0.004463
15,14,0.000257,0.000885,0.002147,-0.037995,0.077821,-0.016251,0.003551,-0.003551,-0.004463
15,14,-0.001818,-0.000824,-0.003347,0.023041,0.016785,0.029526,0.003571,-0.003551,-0.004463
15,14,0.000379,0.002106,-0.001393,0.007782,-0.044251,0.029526,0.003571,-0.003551,-0.004463
15,14,-0.001208,0.001373,0.003489,0.023041,-0.013733,0.014267,0.003571,-0.003551,-0.004463
15,14,0.000135,0.000885,0.002513,-0.068513,0.001526,-0.107805,0.003551,-0.003571,-0.004483
15,14,0.002088,0.002838,-0.002126,-0.083772,-0.059510,-0.016251,0.003551,-0.003571,-0.004483
15,14,-0.001330,0.002350,0.001658,-0.007477,0.032044,-0.046769,0.003551,-0.003571,-0.004483
15,14,-0.000720,-0.001068,-0.000661,0.038300,-0.013733,-0.046769,0.003571,-0.003590,-0.004463
15,14,0.000501,-0.002045,0.004222,-0.007477,0.093080,-0.016251,0.003571,-0.003590,-0.004463
15,14,0.002820,0.001129,0.000926,-0.037995,0.016785,0.029526,0.003571,-0.003590,-0.004463
15,14,0.000745,0.001617,0.000682,3.898833,-0.059510,0.014267,0.003511,-0.003551,-0.004483
15,14,-0.001208,0.000641,0.000804,3.898833,0.016785,0.060044,0.003511,-0.003551,-0.004483
15,14,-0.000353,-0.000580,-0.002858,3.898833,-0.013733,0.044785,0.003511,-0.003551,-0.004483
15,14,-0.000964,0.001129,-0.002248,0.007782,0.032044,-0.016251,0.003551,-0.003531,-0.004443
15,14,-0.002062,0.001862,0.000193,3.883574,-0.028992,0.014267,0.003551,-0.003531,-0.004443
15,14,-0.000475,0.000641,-0.004201,-0.037995,0.077821,0.029526,0.003551,-0.003531,-0.004443
15,14,-0.001940,0.000885,0.003001,0.023041,0.047303,0.014267,0.003571,-0.003571,-0.004483
15,14,-0.001940,0.000641,-0.000173,-0.037995,-0.059510,-0.077287,0.003571,-0.003571,-0.004483
15,14,0.002332,0.001129,-0.002004,-0.053254,-0.013733,0.014267,0.003571,-0.003571,-0.004483
15,14,0.000501,-0.001312,0.000438,0.038300,0.077821,0.075303,0.003571,-0.003531,-0.004463
15,14,-0.001208,-0.002777,0.002513,-3.883268,0.016785,0.029526,0.003571,-0.003531,-0.004463
15,14,0.001111,0.001373,0.000560,3.898833,0.016785,-0.031510,0.003571,-0.003531,-0.004463
15,14,-0.002429,0.001373,-0.001027,0.053559,-0.044251,0.044785,0.003571,-0.003511,-0.004463
15,14,0.000135,0.002106,-0.000051,3.898833,-0.059510,0.014267,0.003571,-0.003511,-0.004463
15,14,-0.001452,0.034089,0.001414,0.007782,-0.044251,0.014267,0.003571,-0.003511,-0.004463
15,14,-0.002429,0.000641,0.000316,-0.022736,0.001526,0.060044,0.003491,-0.003511,-0.004483
15,14,0.002210,0.002838,-0.000417,-0.037995,-0.074769,-0.046769,0.003491,-0.003511,-0.004483
15,14,-0.003039,-0.000336,0.000316,0.023041,0.032044,0.014267,0.003491,-0.003511,-0.004483
15,14,0.000623,0.001129,-0.003225,-0.037995,-0.028992,-0.031510,0.003590,-0.003531,-0.004463
15,14,-0.000598,0.000885,0.000071,0.023041,0.001526,-0.000992,0.003590,-0.003531,-0.004463
15,14,-0.000720,-0.002045,-0.004079,-0.022736,-0.074769,0.029526,0.003590,-0.003531,-0.004463
15,14,0.000379,0.000153,-0.001027,0.084077,0.123598,-0.016251,0.003571,-0.003571,-0.004463
15,14,-0.001696,-0.001556,0.000804,0.007782,-0.013733,-0.062028,0.003571,-0.003571,-0.004463
15,14,0.001600,0.000397,-0.003347,0.053559,-0.013733,-0.046769,0.003571,-0.003571,-0.004463
15,14,0.000013,-0.000336,0.001170,3.883574,-0.044251,0.090562,0.003531,-0.003551,-0.004424
15,14,0.000379,0.001129,0.000682,-0.068513,-0.044251,-0.000992,0.003531,-0.003551,-0.004424
15,14,0.000989,0.001373,0.002635,0.007782,0.016785,0.075303,0.003531,-0.003551,-0.004424
15,14,-0.001696,0.000397,0.007762,-0.037995,-0.013733,-0.046769,0.003590,-0.003531,-0.004443
15,14,-0.002307,-0.000824,-0.000539,0.038300,0.016785,-0.016251,0.003590,-0.003531,-0.004443
15,14,0.000867,0.000641,0.000438,-3.883268,-0.028992,-0.016251,0.003590,-0.003531,-0.004443
15,14,0.000379,0.002594,0.005687,-3.898528,-0.074769,0.014267,0.003590,-0.003551,-0.004463
15,14,-0.001574,0.000153,0.006785,0.038300,0.001526,0.014267,0.003590,-0.003551,-0.004463
15,14,-0.000720,0.001129,0.001902,0.053559,-0.013733,0.014267,0.003590,-0.003551,-0.004463
15,14,-0.000231,0.002106,-0.003225,0.023041,0.062562,-0.031510,0.003551,-0.003491,-0.004483
15,14,-0.000109,-0.000092,0.002269,3.898833,0.047303,-0.016251,0.003551,-0.003491,-0.004483
15,14,-0.001818,-0.027680,0.004222,0.007782,0.001526,-0.000992,0.003551,-0.003491,-0.004483
15,14,0.000745,0.001862,0.000438,0.068818,0.016785,0.029526,0.003590,-0.003531,-0.004483
15,14,0.003431,-0.000092,0.001536,0.068818,0.001526,-0.031510,0.003590,-0.003531,-0.004483
15,14,0.000623,0.000885,-0.002614,-3.898528,-0.028992,-0.031510,0.003590,-0.003531,-0.004483
15,14,0.000623,0.000153,-0.001760,-0.007477,0.062562,-0.000992,0.003551,-0.003452,-0.004424
15,14,-0.000720,0.002106,-0.000051,-0.053254,0.001526,0.014267,0.003551,-0.003452,-0.004424
15,14,-0.000231,-0.002045,-0.001271,-0.053254,-0.028992,-0.092546,0.003551,-0.003452,-0.004424
15,14,-0.002429,0.000397,-0.000539,-0.022736,0.032044,0.060044,0.003551,-0.003491,-0.004424
15,14,0.002332,-0.000092,0.001902,-0.022736,-0.059510,0.029526,0.003551,-0.003491,-0.004424
15,14,0.000379,-0.000092,0.000438,3.883574,-0.013733,0.060044,0.003551,-0.003491,-0.004424
15,14,-0.002062,0.000397,0.000682,0.023041,0.001526,-0.016251,0.003551,-0.003491,-0.004424
15,14,0.001844,0.001373,0.000071,-0.099031,-0.044251,-0.000992,0.003551,-0.003491,-0.004424
15,14,-0.001208,-0.002777,-0.000539,-0.022736,0.108339,0.060044,0.003551,-0.003491,-0.004424
15,14,-0.002184,-0.025971,0.001048,-0.068513,0.001526,0.044785,0.003551,-0.003491,-0.004424
15,14,0.000013,0.000885,-0.000051,0.023041,-0.044251,0.044785,0.003551,-0.003491,-0.004424
15,14,0.003675,0.001129,0.000193,0.053559,0.016785,0.014267,0.003551,-0.003491,-0.004424
15,14,0.000501,-0.000336,-0.003713,3.883574,-0.028992,-0.077287,0.003551,-0.003491,-0.004424
15,14,0.000379,-0.000580,-0.001149,-0.037995,-0.105287,-0.000992,0.003551,-0.003491,-0.004424
15,14,0.000867,0.000885,0.002025,-0.022736,-0.028992,-0.046769,0.003551,-0.003491,-0.004424
15,14,-0.000475,-0.000580,-0.002858,-0.053254,-0.044251,-0.046769,0.003551,-0.003491,-0.004424
15,14,-0.001086,-0.001068,0.000438,-0.022736,-0.028992,-0.000992,0.003551,-0.003571,-0.004523
15,14,0.000257,0.000641,0.000926,-0.053254,0.016785,-0.046769,0.003551,-0.003571,-0.004523
15,14,0.002210,0.000397,0.001292,-0.037995,0.093080,-0.062028,0.003551,-0.003571,-0.004523
15,14,-0.001330,0.001862,-0.004323,-0.022736,-0.105287,0.014267,0.003551,-0.003571,-0.004523
15,14,-0.001208,0.000641,0.002269,0.038300,-0.090028,-0.031510,0.003551,-0.003571,-0.004523
15,14,0.000623,0.000885,-0.000173,-0.068513,0.001526,-0.000992,0.003551,-0.003571,-0.004523
15,14,-0.002551,0.001617,0.003123,-3.898528,-0.013733,0.014267,0.003551,-0.003571,-0.004523
15,14,0.000013,0.001129,-0.001638,0.053559,-0.013733,0.014267,0.003551,-0.003571,-0.004523
15,14,0.000745,-0.001801,-0.000295,-0.068513,0.001526,-0.092546,0.003551,-0.003571,-0.004523
15,14,-0.002551,0.000397,0.005076,0.053559,0.062562,-0.016251,0.003551,-0.003571,-0.004523
15,14,0.000989,0.000153,-0.001149,3.898833,-0.090028,0.014267,0.003551,-0.003571,-0.004523
15,14,-0.000720,-0.000092,0.000316,-0.068513,0.032044,0.029526,0.003551,-0.003571,-0.004523
15,14,0.001600,0.002838,-0.003469,-0.053254,0.016785,-0.016251,0.003531,-0.003551,-0.004463
15,14,0.000135,-0.000336,-0.003102,0.007782,0.047303,0.014267,0.003531,-0.003551,-0.004463
15,14,0.000257,0.000885,0.003245,-0.083772,-0.028992,-0.062028,0.003531,-0.003551,-0.004463
15,14,0.003675,-0.000336,0.002635,0.053559,0.032044,-0.016251,0.003551,-0.003551,-0.004463
15,14,-0.000842,-0.000336,0.001048,-0.129549,0.062562,-0.000992,0.003551,-0.003551,-0.004463
15,14,0.001722,-0.001556,-0.002004,-0.037995,-0.059510,-0.062028,0.003551,-0.003551,-0.004463
15,14,0.000257,0.000153,-0.000417,-0.007477,0.062562,-0.046769,0.003551,-0.003551,-0.004443
15,14,0.001844,-0.000580,-0.001027,0.007782,-0.044251,-0.062028,0.003551,-0.003551,-0.004443
15,14,-0.001208,0.001617,0.000071,-0.068513,0.001526,-0.031510,0.003551,-0.003551,-0.004443
15,14,0.001600,0.000153,0.001414,0.023041,0.077821,0.014267,0.003551,-0.003571,-0.004424
15,14,0.002820,0.033112,0.000071,-0.053254,0.062562,-0.046769,0.003551,-0.003571,-0.004424
15,14,-0.000231,-0.000580,-0.000051,-3.883268,-0.013733,-0.046769,0.003551,-0.003571,-0.004424
15,14,-0.000475,0.000397,-0.003957,-0.022736,0.001526,0.014267,0.003531,-0.003590,-0.004503
15,14,0.000135,0.001617,0.001414,-0.007477,-0.090028,0.014267,0.003531,-0.003590,-0.004503
15,14,-0.003405,0.001617,-0.000417,0.023041,0.077821,0.075303,0.003531,-0.003590,-0.004503
15,14,0.001234,0.001129,0.000438,-0.068513,0.032044,0.044785,0.003571,-0.003551,-0.004443
15,14,0.000257,-0.000092,-0.001027,-0.037995,0.001526,-0.016251,0.003571,-0.003551,-0.004443
15,14,-0.000109,0.000641,0.003734,-0.053254,0.001526,-0.016251,0.003571,-0.003551,-0.004443
15,14,0.002332,-0.001068,0.000438,-3.898528,0.062562,-0.031510,0.003551,-0.003531,-0.004463
15,14,-0.002795,-0.001068,-0.000661,-0.007477,-0.044251,-0.016251,0.003551,-0.003531,-0.004463
15,14,-0.000475,0.000885,0.000071,0.038300,-0.044251,-0.000992,0.003551,-0.003531,-0.004463
15,14,-0.003039,0.000885,0.001658,-0.022736,0.016785,-0.062028,0.003531,-0.003531,-0.004443
15,14,-0.000109,0.002838,0.001048,-3.883268,-0.013733,0.029526,0.003531,-0.003531,-0.004443
15,14,0.000257,0.001373,0.003612,-0.053254,-0.013733,0.014267,0.003531,-0.003531,-0.004443
15,14,0.000013,0.001373,0.001658,-3.898528,-0.013733,-0.031510,0.003571,-0.003551,-0.004483
15,14,0.000867,0.002350,0.000193,-0.068513,-0.028992,0.014267,0.003571,-0.003551,-0.004483
15,14,0.000501,0.000153,-0.004689,-0.083772,0.016785,0.014267,0.003571,-0.003551,-0.004483
15,14,0.000745,-0.000092,0.002269,0.038300,-0.028992,0.014267,0.003571,-0.003551,-0.004443
15,14,-0.002062,0.002594,0.001170,-0.022736,0.032044,0.014267,0.003571,-0.003551,-0.004443
15,14,0.001600,0.002594,0.001658,3.883574,0.032044,-0.046769,0.003571,-0.003551,-0.004443
15,14,0.000135,0.001373,0.001658,-0.007477,-0.105287,0.014267,0.003551,-0.003590,-0.004463
15,14,-0.001574,0.000885,-0.000783,0.023041,-0.028992,0.075303,0.003551,-0.003590,-0.004463
15,14,-0.002551,-0.001312,-0.001516,-0.022736,-0.090028,0.029526,0.003551,-0.003590,-0.004463
15,14,0.000257,0.002106,-0.002614,-0.037995,0.077821,0.014267,0.003571,-0.003531,-0.004443
15,14,-0.000353,-0.027680,0.003978,0.023041,-0.059510,0.029526,0.003571,-0.003531,-0.004443
15,14,0.002088,-0.000336,-0.001149,-3.898528,0.047303,-0.031510,0.003571,-0.003531,-0.004443
15,14,-0.003649,-0.000824,0.001170,0.038300,-0.013733,-0.031510,0.003571,-0.003511,-0.004483
15,14,-0.001940,-0.001068,-0.003713,0.084077,-0.074769,-0.077287,0.003571,-0.003511,-0.004483
15,14,-0.002429,-0.001801,-0.000173,3.898833,-0.013733,-0.000992,0.003571,-0.003511,-0.004483
15,14,-0.000109,-0.000580,-0.002126,-0.037995,0.047303,0.044785,0.003571,-0.003452,-0.004463
15,14,-0.001818,-0.002289,-0.001027,0.038300,-0.044251,-0.077287,0.003571,-0.003452,-0.004463
15,14,-0.000598,0.000397,-0.001149,0.023041,-0.028992,-0.062028,0.003571,-0.003452,-0.004463
15,14,0.000013,0.001129,0.003856,-0.083772,-0.105287,0.014267,0.003531,-0.003531,-0.004463
15,14,0.000745,0.001129,-0.001882,0.038300,0.032044,0.029526,0.003531,-0.003531,-0.004463
15,14,0.002088,-0.001068,0.001658,-0.083772,0.001526,-0.016251,0.003531,-0.003531,-0.004463
15,14,-0.000598,0.031159,-0.002492,0.053559,-0.044251,-0.107805,0.003590,-0.003511,-0.004424
15,14,-0.000475,0.001129,-0.003835,-3.898528,0.032044,-0.016251,0.003590,-0.003511,-0.004424
15,14,0.002943,0.001129,-0.002980,-0.022736,0.001526,-0.031510,0.003590,-0.003511,-0.004424
15,14,-0.000720,-0.001068,0.000804,3.868315,0.047303,0.014267,0.003551,-0.003551,-0.004483
15,14,-0.002062,-0.000092,-0.000539,3.898833,0.077821,-0.000992,0.003551,-0.003551,-0.004483
15,14,-0.002795,-0.000336,0.003245,0.023041,-0.044251,0.014267,0.003551,-0.003551,-0.004483
15,14,-0.000109,0.000641,0.000438,0.007782,0.032044,0.014267,0.003571,-0.003491,-0.004443
15,14,-0.002062,0.000885,-0.004811,0.007782,-0.013733,-0.016251,0.003571,-0.003491,-0.004443
15,14,-0.000109,0.001129,0.000926,-3.883268,0.032044,0.029526,0.003571,-0.003491,-0.004443
15,14,-0.000964,0.001862,0.002757,-3.898528,-0.028992,-0.077287,0.003571,-0.003471,-0.004503
15,14,0.002088,-0.000336,-0.000051,-0.022736,-0.059510,0.029526,0.003571,-0.003471,-0.004503
15,14,0.001844,-0.001556,0.003489,0.023041,0.032044,-0.092546,0.003571,-0.003471,-0.004503
15,14,0.003431,0.000885,0.002147,3.883574,-0.044251,-0.016251,0.003551,-0.003551,-0.004443
15,14,-0.001086,-0.026947,0.002513,0.038300,0.032044,0.075303,0.003551,-0.003551,-0.004443
15,14,-0.000231,0.001617,0.000804,-0.037995,0.032044,-0.031510,0.003551,-0.003551,-0.004443
15,14,-0.000475,0.002106,0.000071,0.099336,0.032044,0.029526,0.003551,-0.003392,-0.004503
15,14,-0.001818,-0.002777,-0.002004,0.038300,-0.090028,-0.000992,0.003551,-0.003392,-0.004503
15,14,-0.000842,0.000885,-0.002614,0.023041,-0.074769,0.029526,0.003551,-0.003392,-0.004503
15,14,0.000623,0.003082,-0.003225,0.007782,0.047303,-0.031510,0.003551,-0.003392,-0.004503
15,14,-0.001818,0.003082,0.000926,3.883574,0.016785,0.044785,0.003551,-0.003392,-0.004503
15,14,-0.000109,0.000397,-0.000417,-0.022736,0.001526,0.029526,0.003551,-0.003392,-0.004503
15,14,0.002820,-0.000824,-0.002492,-0.037995,0.001526,-0.062028,0.003551,-0.003392,-0.004503
15,14,-0.000353,-0.001312,0.002269,-0.007477,0.016785,-0.000992,0.003551,-0.003392,-0.004503
15,14,0.002454,0.001129,-0.003469,0.007782,-0.013733,-0.016251,0.003551,-0.003392,-0.004503
15,14,0.000135,-0.001068,0.003245,3.883574,0.123598,0.014267,0.003551,-0.003392,-0.004503
15,14,0.000013,-0.001556,-0.001638,-3.898528,0.047303,-0.000992,0.003571,-0.003531,-0.004503
15,14,0.000745,-0.000092,0.000682,3.898833,0.077821,-0.016251,0.003571,-0.003531,-0.004503
15,14,0.005384,-0.003998,-0.002614,-0.129549,0.047303,-0.031510,0.003571,-0.003531,-0.004503
